159901 深证100ETF 159901.txt
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
| 2014-04-25 | -183.268756088 | -0.0305447926813 | 2000 |  5  | 785.031283202 | 3075.87897687 | 7816.73124391 |  8000 |
| 2014-05-26 | -153.203735751 | -0.0191504669689 | 2000 |  5  | 781.525443648 | 3857.40442051 | 9846.79626425 | 10000 |
| 2014-06-25 | -141.616896743 | -0.0141616896743 | 2000 |  5  | 780.211184982 |  4637.6156055 | 11858.3831033 | 12000 |
| 2014-07-25 | 438.650192671  | 0.0365541827225  | 2000 |  5  | 743.515205725 | 5381.13081122 | 14438.6501927 | 14000 |
| 2014-08-25 | 1320.46055036  |  0.09431861074   | 2000 |  5  | 700.491573034 | 6081.62238426 | 17320.4605504 | 16000 |
| 2014-09-25 | 1711.98232981  |  0.106998895613  | 2000 |  5  | 684.813950295 | 6766.43633455 | 19711.9823298 | 18000 |
| 2014-10-27 | 1246.18801543  | 0.0692326675239  | 2000 |  5  | 701.205581526 | 7467.64191608 | 21246.1880154 | 20000 |
| 2014-11-25 | 3303.75071265  |  0.165187535633  | 2000 |  5  | 639.156761606 | 8106.79867768 | 25303.7507127 | 22000 |
| 2014-12-25 |  6962.2130351  |  0.316464228868  | 2000 |  5  | 558.323071756 | 8665.12174944 | 30962.2130351 | 24000 |
| 2015-01-26 | 10174.5727407  |  0.423940530861  | 2000 |  5  | 505.767524401 | 9170.88927384 | 36174.5727407 | 26000 |
| 2015-02-25 | 10022.8385123  |  0.385493788934  | 2000 |  5  | 507.827415044 | 9678.71668888 | 38022.8385123 | 28000 |
| 2015-03-25 | 14851.3896267  |  0.530406772382  | 2000 |  5  | 450.552180492 | 10129.2688694 | 44851.3896267 | 30000 |
| 2015-04-27 | 22129.3339438  |  0.737644464793  | 2000 |  5  | 387.611960598 |  10516.88083  | 54129.3339438 | 32000 |
| 2015-05-25 | 28327.1902573  |  0.885224695541  | 2000 |  5  | 347.760907839 | 10864.6417378 | 62327.1902573 | 34000 |
| 2015-06-25 | 25185.5681876  |  0.740752005518  | 2000 |  5  | 366.189427313 | 11230.8311651 | 61185.5681876 | 36000 |
| 2015-07-27 | 13552.1655992  |  0.376449044423  | 2000 |  5  | 452.114399674 | 11682.9455648 | 51552.1655992 | 38000 |
| 2015-08-25 | 4106.17728832  |  0.108057297061  | 2000 |  5  | 553.474823138 | 12236.4203879 | 44106.1772883 | 40000 |
| 2015-09-25 | 3934.76197104  | 0.0983690492761  | 2000 |  5  | 555.571026762 | 12791.9914147 |  45934.761971 | 42000 |
| 2015-10-26 | 10909.0724869  |  0.259739821117  | 2000 |  5  | 482.291792578 | 13274.2832073 | 54909.0724869 | 44000 |
| 2015-11-25 | 14940.7820102  |  0.339563227505  | 2000 |  5  | 449.263613025 | 13723.5468203 | 60940.7820102 | 46000 |
| 2015-12-25 | 17839.6845174  |  0.387819228639  | 2000 |  5  |  428.82937105 | 14152.3761914 | 65839.6845174 | 48000 |
| 2016-01-25 | 5466.92296379  |  0.113894228412  | 2000 |  5  | 528.015244951 | 14680.3914363 | 55466.9229638 | 50000 |
| 2016-02-25 | 2268.93782639  | 0.0453787565278  | 2000 |  5  |  560.26735565 |  15240.658792 | 54268.9378264 | 52000 |
| 2016-03-25 | 6554.18327633  |  0.126041986083  | 2000 |  5  | 519.220258699 | 15759.8790507 | 60554.1832763 | 54000 |
| 2016-04-25 | 5427.07988792  |  0.100501479406  | 2000 |  5  | 529.023361884 | 16288.9024125 | 61427.0798879 | 56000 |
| 2016-05-25 | 4065.21431696  | 0.0725931128028  | 2000 |  5  | 540.972937795 | 16829.8753503 |  62065.214317 | 58000 |
| 2016-06-27 | 6695.77279682  |  0.115444358566  | 2000 |  5  | 518.936635106 | 17348.8119854 | 66695.7727968 | 60000 |
| 2016-07-25 |  8259.1054003  |  0.137651756672  | 2000 |  5  | 507.014333638 | 17855.8263191 | 70259.1054003 | 62000 |
| 2016-08-25 |  9591.5067916  |  0.154701722445  | 2000 |  5  | 497.543457116 | 18353.3697762 | 73591.5067916 | 64000 |
| 2016-09-26 | 7767.68784678  |  0.121370122606  | 2000 |  5  |  510.15189485 |  18863.521671 | 73767.6878468 | 66000 |
| 2016-10-25 | 10737.4652143  |  0.162688866883  | 2000 |  5  | 490.376815869 | 19353.8984869 | 78737.4652143 | 68000 |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2015-01-26 |      -5.0      |         0         | 2000 |  5  | 505.767524401 | 505.767524401 |     1995.0    |  2000 |
| 2015-02-25 | -18.0922803904 | -0.00904614019521 | 2000 |  5  | 507.827415044 | 1013.59493944 | 3981.90771961 |  4000 |
| 2015-03-25 | 483.097032368  |   0.120774258092  | 2000 |  5  | 450.552180492 | 1464.14711994 | 6483.09703237 |  6000 |
| 2015-04-27 |  1530.8188116  |   0.255136468601  | 2000 |  5  | 387.611960598 | 1851.75908053 |  9530.8188116 |  8000 |
| 2015-05-25 |  2617.9863173  |   0.327248289663  | 2000 |  5  | 347.760907839 | 2199.51998837 | 12617.9863173 | 10000 |
| 2015-06-25 | 1977.98489666  |   0.197798489666  | 2000 |  5  | 366.189427313 | 2565.70941569 | 13977.9848967 | 12000 |
| 2015-07-27 | -683.550632343 |  -0.0569625526952 | 2000 |  5  | 452.114399674 | 3017.82381536 | 13316.4493677 | 14000 |
| 2015-08-25 | -3127.25405754 |  -0.223375289824  | 2000 |  5  | 553.474823138 |  3571.2986385 | 12872.7459425 | 16000 |
| 2015-09-25 | -3180.82371902 |  -0.198801482439  | 2000 |  5  | 555.571026762 | 4126.86966526 |  14819.176281 | 18000 |
| 2015-10-26 | -934.203629653 |  -0.0519002016474 | 2000 |  5  | 482.291792578 | 4609.16145784 | 19065.7963703 | 20000 |
| 2015-11-25 | 462.442369676  |  0.0231221184838  | 2000 |  5  | 449.263613025 | 5058.42507086 | 22462.4423697 | 22000 |
| 2015-12-25 | 1527.80511467  |  0.0694456870305  | 2000 |  5  |  428.82937105 | 5487.25444191 | 25527.8051147 | 24000 |
| 2016-01-25 | -3272.50654212 |  -0.136354439255  | 2000 |  5  | 528.015244951 | 6015.26968686 | 22727.4934579 | 26000 |
| 2016-02-25 | -4585.82769901 |  -0.176377988424  | 2000 |  5  |  560.26735565 | 6575.53704252 |  23414.172301 | 28000 |
| 2016-03-25 | -2739.81402154 |  -0.0978505007694 | 2000 |  5  | 519.220258699 | 7094.75730121 | 27260.1859785 | 30000 |
| 2016-04-25 | -3249.96074139 |  -0.108332024713  | 2000 |  5  | 529.023361884 |  7623.7806631 | 28750.0392586 | 32000 |
| 2016-05-25 | -3890.02167063 |  -0.121563177207  | 2000 |  5  | 540.972937795 | 8164.75360089 | 30109.9783294 | 34000 |
| 2016-06-27 | -2616.42125673 |  -0.0769535663743 | 2000 |  5  | 518.936635106 |  8683.690236  | 33383.5787433 | 36000 |
| 2016-07-25 | -1836.41565939 |  -0.0510115460942 | 2000 |  5  | 507.014333638 | 9190.70456964 | 36163.5843406 | 38000 |
| 2016-08-25 | -1153.03188713 |  -0.030342944398  | 2000 |  5  | 497.543457116 | 9688.24802675 | 38846.9681129 | 40000 |
| 2016-09-26 | -2118.13726658 |  -0.0529534316644 | 2000 |  5  |  510.15189485 | 10198.3999216 | 39881.8627334 | 42000 |
| 2016-10-25 | -514.84959894  |  -0.0122583237843 | 2000 |  5  | 490.376815869 | 10688.7767375 | 43485.1504011 | 44000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2015-06-25 |      -5.0      |         0         | 2000 |  5  | 366.189427313 | 366.189427313 |     1995.0    |  2000 |
| 2015-07-27 | -389.15253304  |   -0.19457626652  | 2000 |  5  | 452.114399674 | 818.303826986 | 3610.84746696 |  4000 |
| 2015-08-25 | -1055.42385563 |  -0.263855963907  | 2000 |  5  | 553.474823138 | 1371.77865012 | 4944.57614437 |  6000 |
| 2015-09-25 | -1079.08004527 |  -0.179846674212  | 2000 |  5  | 555.571026762 | 1927.34967689 | 6920.91995473 |  8000 |
| 2015-10-26 | -32.5180615599 | -0.00406475769499 | 2000 |  5  | 482.291792578 | 2409.64146946 | 9967.48193844 | 10000 |
| 2015-11-25 | 695.253909304  |  0.0695253909304  | 2000 |  5  | 449.263613025 | 2858.90508249 | 12695.2539093 | 12000 |
| 2015-12-25 | 1295.19822476  |   0.107933185397  | 2000 |  5  |  428.82937105 | 3287.73445354 | 15295.1982248 | 14000 |
| 2016-01-25 | -1582.95291419 |  -0.113068065299  | 2000 |  5  | 528.015244951 | 3815.74969849 | 14417.0470858 | 16000 |
| 2016-02-25 | -2417.87847361 |  -0.151117404601  | 2000 |  5  |  560.26735565 | 4376.01705414 | 15582.1215264 | 18000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |     EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
| 2015-06-25 |      -5.0      |         0         | 2000 |  5  | 366.189427313 | 366.189427313 |     1995.0    |  2000 |
| 2015-07-27 | -389.15253304  |   -0.19457626652  | 2000 |  5  | 452.114399674 | 818.303826986 | 3610.84746696 |  4000 |
| 2015-08-25 | -1055.42385563 |  -0.263855963907  | 2000 |  5  | 553.474823138 | 1371.77865012 | 4944.57614437 |  6000 |
| 2015-09-25 | -1079.08004527 |  -0.179846674212  | 2000 |  5  | 555.571026762 | 1927.34967689 | 6920.91995473 |  8000 |
| 2015-10-26 | -32.5180615599 | -0.00406475769499 | 2000 |  5  | 482.291792578 | 2409.64146946 | 9967.48193844 | 10000 |
| 2015-11-25 | 695.253909304  |  0.0695253909304  | 2000 |  5  | 449.263613025 | 2858.90508249 | 12695.2539093 | 12000 |
| 2015-12-25 | 1295.19822476  |   0.107933185397  | 2000 |  5  |  428.82937105 | 3287.73445354 | 15295.1982248 | 14000 |
| 2016-01-25 | -1582.95291419 |  -0.113068065299  | 2000 |  5  | 528.015244951 | 3815.74969849 | 14417.0470858 | 16000 |
| 2016-02-25 | -2417.87847361 |  -0.151117404601  | 2000 |  5  |  560.26735565 | 4376.01705414 | 15582.1215264 | 18000 |
| 2016-03-25 | -1191.02967287 |  -0.0661683151595 | 2000 |  5  | 519.220258699 | 4895.23731284 | 18808.9703271 | 20000 |
| 2016-04-25 | -1544.57056954 |  -0.0772285284772 | 2000 |  5  | 529.023361884 | 5424.26067472 | 20455.4294305 | 22000 |
| 2016-05-25 | -2001.41148375 |  -0.0909732492613 | 2000 |  5  | 540.972937795 | 5965.23361252 | 21998.5885163 | 24000 |
| 2016-06-27 | -1072.25590003 |  -0.0446773291679 | 2000 |  5  | 518.936635106 | 6484.17024763 |   24927.7441  | 26000 |
| 2016-07-25 | -491.086909643 |  -0.0188879580632 | 2000 |  5  | 507.014333638 | 6991.18458126 | 27508.9130904 | 28000 |
| 2016-08-25 | 27.5528154932  | 0.000984029124757 | 2000 |  5  | 497.543457116 | 7488.72803838 | 30027.5528155 | 30000 |
| 2016-09-26 | -719.58013311  |  -0.023986004437  | 2000 |  5  |  510.15189485 | 7998.87993323 | 31280.4198669 | 32000 |
| 2016-10-25 |  536.84323236  |  0.0167763510113  | 2000 |  5  | 490.376815869 |  8489.2567491 | 34536.8432324 | 34000 |
+------------+----------------+-------------------+------+-----+---------------+---------------+---------------+-------+
+--------+---------+------+------+-----+--------+---------------+--------+------------------+
| FROM   | TO      | DATE |  $   | FEE | TOTAL$ |       #       | VALUE  |    EARN RATE     |
+--------+---------+------+------+-----+--------+---------------+--------+------------------+
| 2004-1 | 2009-12 |  25  | 2000 |  5  | 92000  | 36259.6972825 | 4.212  |  0.660009184283  |
| 2004-1 | 2016-10 |  25  | 2000 |  5  | 256000 | 85467.7876724 | 4.0683 |  0.358217189795  |
| 2010-1 | 2016-10 |  25  | 2000 |  5  | 164000 | 49208.0903898 | 4.0683 |  0.220660208128  |
| 2011-1 | 2016-10 |  25  | 2000 |  5  | 140000 | 42779.1259839 | 4.0683 |  0.243095130289  |
| 2012-1 | 2016-10 |  25  | 2000 |  5  | 116000 | 36048.2871594 | 4.0683 |  0.26422626423   |
| 2013-1 | 2016-10 |  25  | 2000 |  5  | 92000  | 27733.0269279 | 4.0683 |  0.226318189681  |
| 2014-1 | 2016-10 |  25  | 2000 |  5  | 68000  | 19353.8984869 | 4.0683 |  0.157830370799  |
| 2015-1 | 2016-10 |  25  | 2000 |  5  | 44000  | 10688.7767375 | 4.0683 | -0.0118147636123 |
| 2015-6 | 2016-2  |  25  | 2000 |  5  | 18000  | 4376.01705414 | 3.5608 | -0.134604359645  |
| 2015-6 | 2016-10 |  25  | 2000 |  5  | 34000  |  8489.2567491 | 4.0683 | 0.0156424480106  |
+--------+---------+------+------+-----+--------+---------------+--------+------------------+

159902 中小板 159902.txt
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+-------+
|    DATE    |     EARN$      |    EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$ |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+-------+
| 2006-06-30 |      -5.0      |        0         | 2000 |  5  | 1977.20515362 | 1977.20515362 |     1995.0    |  2000 |
| 2006-07-28 | -43.6124876115 | -0.0218062438057 | 2000 |  5  | 2011.08870968 | 3988.29386329 | 3956.38751239 |  4000 |
| 2006-08-25 | -124.390071014 | -0.0310975177535 | 2000 |  5  | 2050.35971223 | 6038.65357553 | 5875.60992899 |  6000 |
| 2006-09-25 | 130.272032733  | 0.0217120054556  | 2000 |  5  | 1963.58267717 | 8002.23625269 | 8130.27203273 |  8000 |
| 2006-10-25 | 133.274268986  | 0.0166592836233  | 2000 |  5  |  1961.6519174 | 9963.88817009 |  10133.274269 | 10000 |
| 2006-11-27 | 237.877038857  | 0.0237877038857  | 2000 |  5  |  1940.6614786 | 11904.5496487 | 12237.8770389 | 12000 |
| 2006-12-25 | 1947.13218827  |  0.162261015689  | 2000 |  5  | 1702.21843003 | 13606.7680787 | 15947.1321883 | 14000 |
| 2007-01-25 | 6350.72504578  |  0.453623217555  | 2000 |  5  | 1333.55614973 | 14940.3242285 | 22350.7250458 | 16000 |
| 2007-02-26 | 8571.83335582  |  0.535739584739  | 2000 |  5  | 1212.76595745 | 16153.0901859 | 26571.8333558 | 18000 |
| 2007-03-26 | 10424.4387272  |  0.579135484844  | 2000 |  5  | 1133.52272727 | 17286.6129132 | 30424.4387272 | 20000 |
| 2007-04-25 | 15380.6966333  |  0.769034831664  | 2000 |  5  | 974.596971177 | 18261.2098844 | 37380.6966333 | 22000 |
| 2007-05-25 | 20068.8275736  |  0.912219435162  | 2000 |  5  | 865.885416667 |  19127.095301 | 44068.8275736 | 24000 |
| 2007-06-25 | 17902.4658045  |  0.745936075189  | 2000 |  5  |  910.54313099 |  20037.638432 | 43902.4658045 | 26000 |
| 2007-07-25 |  21584.391276  |  0.830168895232  | 2000 |  5  |     840.0     |  20877.638432 |  49584.391276 | 28000 |
| 2007-08-27 | 28469.0119586  |  1.01675042709   | 2000 |  5  |  737.52310536 | 21615.1615374 | 58469.0119586 | 30000 |
| 2007-09-25 | 29112.4668047  |  0.970415560157  | 2000 |  5  | 729.433272395 | 22344.5948098 | 61112.4668047 | 32000 |
| 2007-10-25 | 25733.4329884  |  0.804169780889  | 2000 |  5  | 772.058823529 | 23116.6536333 | 59733.4329884 | 34000 |
| 2007-11-26 | 23671.0508151  |  0.696207376914  | 2000 |  5  | 799.599198397 | 23916.2528317 | 59671.0508151 | 36000 |
| 2007-12-25 | 32849.8919025  |  0.91249699729   | 2000 |  5  | 692.948940604 | 24609.2017723 | 70849.8919025 | 38000 |
| 2008-01-25 | 34616.7544301  |  0.910967221844  | 2000 |  5  | 676.042019654 |  25285.243792 | 74616.7544301 | 40000 |
| 2008-02-25 | 31931.5185881  |  0.798287964703  | 2000 |  5  | 701.230228471 | 25986.4740204 | 73931.5185881 | 42000 |
| 2008-03-25 | 22389.4826226  |  0.533082919586  | 2000 |  5  | 805.084745763 | 26791.5587662 | 66389.4826226 | 44000 |
| 2008-04-25 | 16490.3396941  |  0.374780447592  | 2000 |  5  | 883.525243578 | 27675.0840098 | 62490.3396941 | 46000 |
| 2008-05-26 | 15931.8380139  |  0.346344304649  | 2000 |  5  | 891.420911528 | 28566.5049213 | 63931.8380139 | 48000 |
| 2008-06-25 | 5414.36420282  |  0.112799254225  | 2000 |  5  | 1066.84491979 | 29633.3498411 | 55414.3642028 | 50000 |
| 2008-07-25 | 9320.96638184  |  0.186419327637  | 2000 |  5  | 996.503496503 | 30629.8533376 | 61320.9663818 | 52000 |
| 2008-08-25 | -1281.96287296 | -0.0246531321723 | 2000 |  5  | 1204.71014493 | 31834.5634825 |  52718.037127 | 54000 |
| 2008-09-25 | -9436.61112448 | -0.174752057861  | 2000 |  5  |     1425.0    | 33259.5634825 | 46563.3888755 | 56000 |
| 2008-10-27 | -20018.1523119 |  -0.35746700557  | 2000 |  5  |  1843.8077634 | 35103.3712459 | 37981.8476881 | 58000 |
| 2008-11-25 | -14827.8533675 | -0.255652644268  | 2000 |  5  | 1621.95121951 | 36725.3224654 | 45172.1466325 | 60000 |
| 2008-12-25 | -8222.29532375 | -0.137038255396  | 2000 |  5  | 1414.89361702 | 38140.2160824 | 53777.7046762 | 62000 |
| 2009-01-23 | -5252.35846932 | -0.0847154591826 | 2000 |  5  | 1340.72580645 | 39480.9418889 | 58747.6415307 | 64000 |
| 2009-02-25 | 2796.75367602  | 0.0436992761877  | 2000 |  5  | 1179.07801418 | 40660.0199031 |  68796.753676 | 66000 |
| 2009-03-25 | 5068.71479059  | 0.0767987089483  | 2000 |  5  | 1141.30434783 | 41801.3242509 | 73068.7147906 | 68000 |
| 2009-04-27 | 10832.2975372  |  0.159298493194  | 2000 |  5  | 1057.79427359 | 42859.1185245 | 80832.2975372 | 70000 |
| 2009-05-25 | 16784.7150121  |  0.23978164303   | 2000 |  5  | 985.185185185 | 43844.3037097 | 88784.7150121 | 72000 |
| 2009-06-25 | 21558.7441165  |  0.299427001618  | 2000 |  5  | 934.864104967 | 44779.1678147 | 95558.7441165 | 74000 |
| 2009-07-27 | 29479.6568197  |  0.398373740806  | 2000 |  5  | 863.262656859 | 45642.4304715 |  105479.65682 | 76000 |
| 2009-08-25 | 20072.3161425  |  0.264109422928  | 2000 |  5  | 947.743467933 | 46590.1739394 | 98072.3161425 | 78000 |
| 2009-09-25 | 24586.5630147  |  0.315212346342  | 2000 |  5  | 905.994550409 | 47496.1684899 | 104586.563015 | 80000 |
| 2009-10-26 | 32940.8886689  |  0.411761108361  | 2000 |  5  | 838.940285955 | 48335.1087758 | 114940.888669 | 82000 |
| 2009-11-25 | 47726.4319543  |  0.582029657979  | 2000 |  5  | 743.293591654 | 49078.4023675 | 131726.431954 | 84000 |
| 2009-12-25 | 46200.0014809  |  0.55000001763   | 2000 |  5  | 751.978891821 | 49830.3812593 | 132200.001481 | 86000 |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+-------+
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
|    DATE    |     EARN$      |    EARN RATE     |  $   | FEE |       #       |     TOTAL#    |    CURRENT$   | USED$  |
+------------+----------------+------------------+------+-----+---------------+---------------+---------------+--------+
| 2006-06-30 |      -5.0      |        0         | 2000 |  5  | 1977.20515362 | 1977.20515362 |     1995.0    |  2000  |
| 2006-07-28 | -43.6124876115 | -0.0218062438057 | 2000 |  5  | 2011.08870968 | 3988.29386329 | 3956.38751239 |  4000  |
| 2006-08-25 | -124.390071014 | -0.0310975177535 | 2000 |  5  | 2050.35971223 | 6038.65357553 | 5875.60992899 |  6000  |
| 2006-09-25 | 130.272032733  | 0.0217120054556  | 2000 |  5  | 1963.58267717 | 8002.23625269 | 8130.27203273 |  8000  |
| 2006-10-25 | 133.274268986  | 0.0166592836233  | 2000 |  5  |  1961.6519174 | 9963.88817009 |  10133.274269 | 10000  |
| 2006-11-27 | 237.877038857  | 0.0237877038857  | 2000 |  5  |  1940.6614786 | 11904.5496487 | 12237.8770389 | 12000  |
| 2006-12-25 | 1947.13218827  |  0.162261015689  | 2000 |  5  | 1702.21843003 | 13606.7680787 | 15947.1321883 | 14000  |
| 2007-01-25 | 6350.72504578  |  0.453623217555  | 2000 |  5  | 1333.55614973 | 14940.3242285 | 22350.7250458 | 16000  |
| 2007-02-26 | 8571.83335582  |  0.535739584739  | 2000 |  5  | 1212.76595745 | 16153.0901859 | 26571.8333558 | 18000  |
| 2007-03-26 | 10424.4387272  |  0.579135484844  | 2000 |  5  | 1133.52272727 | 17286.6129132 | 30424.4387272 | 20000  |
| 2007-04-25 | 15380.6966333  |  0.769034831664  | 2000 |  5  | 974.596971177 | 18261.2098844 | 37380.6966333 | 22000  |
| 2007-05-25 | 20068.8275736  |  0.912219435162  | 2000 |  5  | 865.885416667 |  19127.095301 | 44068.8275736 | 24000  |
| 2007-06-25 | 17902.4658045  |  0.745936075189  | 2000 |  5  |  910.54313099 |  20037.638432 | 43902.4658045 | 26000  |
| 2007-07-25 |  21584.391276  |  0.830168895232  | 2000 |  5  |     840.0     |  20877.638432 |  49584.391276 | 28000  |
| 2007-08-27 | 28469.0119586  |  1.01675042709   | 2000 |  5  |  737.52310536 | 21615.1615374 | 58469.0119586 | 30000  |
| 2007-09-25 | 29112.4668047  |  0.970415560157  | 2000 |  5  | 729.433272395 | 22344.5948098 | 61112.4668047 | 32000  |
| 2007-10-25 | 25733.4329884  |  0.804169780889  | 2000 |  5  | 772.058823529 | 23116.6536333 | 59733.4329884 | 34000  |
| 2007-11-26 | 23671.0508151  |  0.696207376914  | 2000 |  5  | 799.599198397 | 23916.2528317 | 59671.0508151 | 36000  |
| 2007-12-25 | 32849.8919025  |  0.91249699729   | 2000 |  5  | 692.948940604 | 24609.2017723 | 70849.8919025 | 38000  |
| 2008-01-25 | 34616.7544301  |  0.910967221844  | 2000 |  5  | 676.042019654 |  25285.243792 | 74616.7544301 | 40000  |
| 2008-02-25 | 31931.5185881  |  0.798287964703  | 2000 |  5  | 701.230228471 | 25986.4740204 | 73931.5185881 | 42000  |
| 2008-03-25 | 22389.4826226  |  0.533082919586  | 2000 |  5  | 805.084745763 | 26791.5587662 | 66389.4826226 | 44000  |
| 2008-04-25 | 16490.3396941  |  0.374780447592  | 2000 |  5  | 883.525243578 | 27675.0840098 | 62490.3396941 | 46000  |
| 2008-05-26 | 15931.8380139  |  0.346344304649  | 2000 |  5  | 891.420911528 | 28566.5049213 | 63931.8380139 | 48000  |
| 2008-06-25 | 5414.36420282  |  0.112799254225  | 2000 |  5  | 1066.84491979 | 29633.3498411 | 55414.3642028 | 50000  |
| 2008-07-25 | 9320.96638184  |  0.186419327637  | 2000 |  5  | 996.503496503 | 30629.8533376 | 61320.9663818 | 52000  |
| 2008-08-25 | -1281.96287296 | -0.0246531321723 | 2000 |  5  | 1204.71014493 | 31834.5634825 |  52718.037127 | 54000  |
| 2008-09-25 | -9436.61112448 | -0.174752057861  | 2000 |  5  |     1425.0    | 33259.5634825 | 46563.3888755 | 56000  |
| 2008-10-27 | -20018.1523119 |  -0.35746700557  | 2000 |  5  |  1843.8077634 | 35103.3712459 | 37981.8476881 | 58000  |
| 2008-11-25 | -14827.8533675 | -0.255652644268  | 2000 |  5  | 1621.95121951 | 36725.3224654 | 45172.1466325 | 60000  |
| 2008-12-25 | -8222.29532375 | -0.137038255396  | 2000 |  5  | 1414.89361702 | 38140.2160824 | 53777.7046762 | 62000  |
| 2009-01-23 | -5252.35846932 | -0.0847154591826 | 2000 |  5  | 1340.72580645 | 39480.9418889 | 58747.6415307 | 64000  |
| 2009-02-25 | 2796.75367602  | 0.0436992761877  | 2000 |  5  | 1179.07801418 | 40660.0199031 |  68796.753676 | 66000  |
| 2009-03-25 | 5068.71479059  | 0.0767987089483  | 2000 |  5  | 1141.30434783 | 41801.3242509 | 73068.7147906 | 68000  |
| 2009-04-27 | 10832.2975372  |  0.159298493194  | 2000 |  5  | 1057.79427359 | 42859.1185245 | 80832.2975372 | 70000  |
| 2009-05-25 | 16784.7150121  |  0.23978164303   | 2000 |  5  | 985.185185185 | 43844.3037097 | 88784.7150121 | 72000  |
| 2009-06-25 | 21558.7441165  |  0.299427001618  | 2000 |  5  | 934.864104967 | 44779.1678147 | 95558.7441165 | 74000  |
| 2009-07-27 | 29479.6568197  |  0.398373740806  | 2000 |  5  | 863.262656859 | 45642.4304715 |  105479.65682 | 76000  |
| 2009-08-25 | 20072.3161425  |  0.264109422928  | 2000 |  5  | 947.743467933 | 46590.1739394 | 98072.3161425 | 78000  |
| 2009-09-25 | 24586.5630147  |  0.315212346342  | 2000 |  5  | 905.994550409 | 47496.1684899 | 104586.563015 | 80000  |
| 2009-10-26 | 32940.8886689  |  0.411761108361  | 2000 |  5  | 838.940285955 | 48335.1087758 | 114940.888669 | 82000  |
| 2009-11-25 | 47726.4319543  |  0.582029657979  | 2000 |  5  | 743.293591654 | 49078.4023675 | 131726.431954 | 84000  |
| 2009-12-25 | 46200.0014809  |  0.55000001763   | 2000 |  5  | 751.978891821 | 49830.3812593 | 132200.001481 | 86000  |
| 2010-01-25 | 46643.4749122  |  0.542365987351  | 2000 |  5  | 749.436513899 | 50579.8177732 | 134643.474912 | 88000  |
| 2010-02-25 | 50330.8016097  |  0.571940927383  | 2000 |  5  | 729.433272395 | 51309.2510456 |  140330.80161 | 90000  |
| 2010-03-25 |  49607.472095  |  0.551194134389  | 2000 |  5  | 733.186328556 | 52042.4373741 | 141607.472095 | 92000  |
| 2010-04-26 | 60375.2566315  |  0.656252789473  | 2000 |  5  | 681.352459016 | 52723.7898332 | 154375.256631 | 94000  |
| 2010-05-25 | 43498.6438849  |  0.46275153069   | 2000 |  5  |  764.95398773 | 53488.7438209 | 139498.643885 | 96000  |
| 2010-06-25 | 41407.5828758  |  0.43132898829   | 2000 |  5  | 776.566757493 | 54265.3105784 | 139407.582876 | 98000  |
| 2010-07-26 | 43735.9912307  |  0.446285624803  | 2000 |  5  | 763.782542113 | 55029.0931205 | 143735.991231 | 100000 |
| 2010-08-25 | 55452.1880654  |  0.554521880654  | 2000 |  5  | 706.194690265 | 55735.2878108 | 157452.188065 | 102000 |
| 2010-09-27 | 68154.8336862  |  0.668184643983  | 2000 |  5  | 653.455617425 | 56388.7434282 | 172154.833686 | 104000 |
| 2010-10-25 |  81683.132109  |  0.785414731817  | 2000 |  5  | 605.830549651 | 56994.5739778 | 187683.132109 | 106000 |
| 2010-11-25 | 88346.4972644  |  0.833457521362  | 2000 |  5  |  585.04398827 | 57579.6179661 | 196346.497264 | 108000 |
| 2010-12-27 | 74695.1278064  |  0.691621553763  | 2000 |  5  |  628.74251497 | 58208.3604811 | 184695.127806 | 110000 |
| 2011-01-25 | 55132.1186848  |  0.501201078953  | 2000 |  5  | 703.207613676 | 58911.5680947 | 167132.118685 | 112000 |
| 2011-02-25 | 76629.8410394  |  0.68419500928   | 2000 |  5  | 623.048094941 | 59534.6161897 | 190629.841039 | 114000 |
